URL,URLType
http://9779.info/%E5%BA%9F%E6%97%A7%E6%9D%90%E6%96%99%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://9779.info/%E5%88%9B%E6%84%8F%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://anandtech.com/show/9189/logic-supply-ml100g30-fanless-broadwell-industrial-nuc-review/6,0
http://nesn.com/2015/05/celtics-could-make-legitimate-push-for-trail-blazers-lamarcus-aldridge/,0
http://stackoverflow.com/questions/17116817/mod-rewrite-in-htaccess-forward-anything-that-starts-with-index-php-to,0
http://kenh14.vn/xa-hoi/muon-mac-le-roi-oi-hai-duong-ban-chay-o-ha-noi-20150107043314968.chn,0
http://comicbook.com/2015/05/01/swat-officers-dressed-as-superheroes-save-hospital-from-the-joke/,0
http://mic.com/articles/117300/yet-another-women-s-college-will-now-admit-trans-women-so-what-s-stopping-the-others,0
http://techcrunch.com/2014/05/12/inside-jobs-why-the-best-software-engineers-never-stop-learning/,0
http://nypost.com/2015/05/12/mini-tacos-margaritas-and-10-other-ways-to-party-at-frieze/,0
http://yourlust.com/videos/sexy-blonde-gets-fucked-after-toying-her-cunt-and-sucking-a-shaft.html,0
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,1
http://venturebeat.com/2014/08/20/the-next-internet-monopoly-uber-the-transportation-network/,0
http://wangqiao365.com/e/wap/list.php?classid=4&style=0&bclassid=0,1
https://prezi.com/support/article/creating/setting-your-prezis-path-adding-a-slide/?lang=en,0
http://9779.info/%E4%BA%8C%E5%B9%B4%E7%BA%A7%E7%9A%84%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://metro.co.uk/2014/05/30/chinese-kid-draws-all-over-dads-passport-dad-gets-stuck-in-south-korea-4745289/,0
http://kenh14.vn/musik/nhin-lai-nam-con-ngua-huy-hoang-cua-huyen-thoai-am-nhac-my-tam-20150209020159382.chn,0
http://www.polska.travel.pl/pogoda-polska/krakow/pogoda-polska/malbork/1?miasto=34,1
http://www.824555.com/cl/js/jquery-ui-1.8.21.custom.min.js?v=ver17.32,1
http://techcrunch.com/2015/05/04/liquidity-launches-to-bring-clean-water-to-everyone/,0
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=2394108079&bm1=bottom&bm2=prd,0
http://9779.info/%E8%8A%B1%E6%9C%B5%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB/,1
http://www.thereefrestaurant.com/one-drop-saturdays-reef-victoria/,1
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,1
http://tunein.com/radio/Radio-Shemroon-Persian-s197608/15480783/ca-pub-1542925551861702/Station,0
http://sfglobe.com/2015/02/10/isis-hostage-kayla-mueller-confirmed-dead/?src=home_feed,0
http://elitedaily.com/life/culture/austism-awareness-im-wearing-blue-boy-cant-talk/987511/,0
http://bisaneema.org/%e0%a4%85%e0%a4%96%e0%a4%bf%e0%a4%b2-%e0%a4%ad%e0%a4%be%e0%a4%b0%e0%a4%a4%e0%a5%80%e0%a4%af-%e0%a4%95%e0%a5%87%e0%a4%a8%e0%a5%8d%e0%a4%a6%e0%a5%8d%e0%a4%b0%e0%a5%80-%e0%a4%af-%e0%a4%aa%e0%a4%b0/,1
http://akhbarelyom.com/news/ArticleSectionList/259/1/%D9%85%D9%85%D8%AF%D9%88%D8%AD-%D8%A7%D9%84%D8%B5%D8%BA%D9%8A%D8%B1.html,0
http://buzzfil.net/article/5685/non-classe/la-reaction-de-ces-bebes-renards-qui-se-sont-retrouves-dans-la-cour-d-une-maison-avec-une-balle-3.html?href=inner_website,0
http://metro.co.uk/2015/04/20/four-to-become-three-harry-styles-will-be-the-next-one-to-quit-one-direction-says-morgan-spurlock-5158494/,0
http://golfsource.us/index.php?option=com_content&view=article&id=1&Itemid=7,1
http://jezebel.com/noted-clean-person-jolie-kerr-is-here-and-taking-your-q-1532871409/layer/,0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2Fw53uAhGyPyVOgCDX+%E5%B7%A8%E4%B9%B3%E7%A4%BE%E9%95%B7%E7%A7%98%E6%9B%B8+%23ero+%23douga+%23agesage,0
http://www.polska.travel.pl/pogoda-polska/krakow/pogoda-polska/czestochowa/1?miasto=25,1
http://bongda88.info/hlv-miura-chua-quyet-dinh-bang-doi-truong-cho-u23-va-dt-viet-nam/,0
http://superuser.com/questions/914419/how-to-share-a-drive-with-a-network-in-windows-7?answertab=active,0
http://hotlinegsm.com/products/mobile-and-tablet/acer-allegro-detail,1
http://fanpage.gr/family/gineka/%ce%b4%ce%bf%ce%ba%ce%b9%ce%bc%ce%ac%cf%83%cf%84%ce%b5-%cf%84%ce%bf-%ce%b1%cf%85%cf%84%cf%8c-%ce%b5%ce%af%ce%bd%ce%b1%ce%b9-%cf%84%ce%bf-%cf%86%ce%af%ce%bb%cf%84%cf%81%ce%bf-%cf%84%ce%bf%cf%85-%ce%ad/,0
http://dribbble.com/shots/550130-1500-Icons/attachments/40700?return_to=/webalys/projects/51088-Minicons,0
http://rozetka.com.ua/usb-flash-memory/c80045/Catalog/computers-notebooks/usb-flash-memory,0
http://hotlinegsm.com/products/mobile-and-tablet/hp-veer-4g-detail,1
http://udn.com/news/story/7098/900077-%E4%BE%86%E6%B8%AC%E7%9C%8B%E7%9C%8B%E3%80%8C%E4%BD%A0%E5%A4%9A%E6%9C%89%E7%94%B7%E5%AD%90%E6%B0%A3%E6%A6%82%E3%80%8D%EF%BC%9F,0
http://serverfault.com/questions/688477/how-does-squid-understand-the-destination-ip-address-in-transparent-mode,0
http://torcache.net/torrent/3BF22EFEFC53E95070ED8B778A256E1CA9662913.torrent?title=[kickass.to]waves.complete.v9r27.os.x.patch.dada,0
http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,1
http://www.711100.com/app/member/BrowseSport/browse.php?ptype=S&gtype=TN&uid=guest,1
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E4%B8%8D%E7%BB%87%E5%B8%83%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://thechive.com/2015/05/07/the-over-the-shoulder-ass-selfie-is-taking-over-32-photos/,0
http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab,1
http://chinesevie.com/index.php?option=com_content&view=category&id=117%3Achinese-menu&Itemid=55&layout=default&lang=en,1
http://9779.info/%E5%B9%BC%E5%84%BF%E5%90%B8%E7%AE%A1%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://otomoto.pl/motocykle-i-quady/nowe-ogloszenie/JOcK7gzdoyrcIT2176iLzhCz8UoPOGcT6Y1ax8FNTPf.l7,0
http://nesn.com/2015/04/andy-brickley-bruins-must-play-with-emotion-focus-vs-lightning-video/,0
http://thechive.com/2015/05/13/if-your-girlfriend-is-a-gamer-this-is-how-you-propose-6-photos/,0
http://kenh14.vn/2-tek/ban-jailbreak-cho-ios-613-615-chip-a5-chinh-thuc-ra-mat-20131230045123139.chn,0
http://9779.info/%E5%84%BF%E7%AB%A5%E7%BA%B8%E5%B7%BE%E8%B4%B4%E7%94%BB/,1
http://1.gravatar.com/avatar/f5291c12845b6f4b7b9610dfcdfa11d5?s=56&d=http%3A%2F%2F1.gravatar.com%2Favatar%2Fad516503a11cd5ca435acc9bb6523536%3Fs%3D56&r=G,1
http://www.kaiyue88.com/img/aHR0cDovL3dlbndlbi5zb3NvLmNvbS9wLzIwMTExMjAxLzIwMTExMjAxMjAzNTM1LTE3OTMyODc2NDYuanBn.jpg,1
http://olx.co.id/q-%7Bq%7D/kalimantan-timur?utm_source=google&utm_medium=search&utm_campaign=search_organic&mappingUrl=1,0
http://auto.ru/cars/all/?search%5Bstate%5D=1&search%5Bcustom%5D=1&show_sales=1&output_type=table,0
http://thenextweb.com/apple/2015/05/05/apple-tv-remote-redesign-will-likely-feature-a-touch-pad/,0
http://9779.info/%E5%84%BF%E7%AB%A5%E7%AE%80%E5%8D%95%E7%BA%B8%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,1
http://9779.info/%E8%B1%86%E5%AD%90%E9%BB%8F%E8%B4%B4%E7%94%BB/,1
http://9779.info/%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB%20%E5%9C%BA%E6%99%AF%E5%9B%BE/,1
http://kakaku.com/kaden/clinical-thermometer/ranking_6580/pricedown/div-gpt-ad-k/header_text,0
http://9779.info/%E7%BE%8E%E6%9C%AF%E5%89%AA%E8%B4%B4%E7%94%BB%E6%B5%B7%E7%BB%B5%E7%BA%B8%E5%9B%BE/,1
https://myspace.com/article/2015/5/4/bigger-better-sweeter-more-turbo-fruits-grow-up,0
http://9779.info/%E6%8A%98%E7%BA%B8%E8%8A%B1%E6%8B%BC%E8%B4%B4%E7%94%BB/,1
http://thenextweb.com/apps/2011/07/22/directly-import-your-instagram-photos-into-a-facebook-album-with-instafb/gtm.js,0
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,1
http://elcomercio.pe/lima/policiales/caso-oropeza-cara-dedo-paso-manos-fiscalia-noticia-1810835?ref=portada_&ft=megamenu&e=foto_1,0
http://www.114633.com/app/member/SportOption.php?uid=guest&langx=gb,1
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%88%9B%E6%84%8F/,1
http://otomoto.pl/oferta/john-deere-claas-fendt-new-holland-case-john-deerdeutz-fahr-maszyna-przetestowana-w-polu-maszyna-po-windykacyjna-ID6y3M8h.html,0
http://hotlinegsm.com/products/mobile-and-tablet/htc-titan-ii-detail,1
http://admin.mymagno.com/N8ZAphPfSrAVFQo0f7_weJN5qDWpkkpfoiR0N2plJz0xyB4TPTLLGTdnH-MzWvkJQIJL5dOu9Q5CwPxH1XoosVi5lYuJ_cq8oJugRm4hRVV8oXovCcUF67fgViMUx-8MOkbo4LRG6Y5eIqvGOw2ZH_50IW6tGbkHDoF_xKTCFGgfvhQj93QmdDqdv_50vIc97w5ck90AVUg7AmFW6ejMxA,1
http://www.mt6669.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32,1
http://qz.com/400205/germany-is-replacing-its-nuclear-reactors-with-massive-offshore-wind-farms/,0
http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%E9%B8%9F/,1
77.228.191.183:7674/zeujuus/a/modules/config.bin,1
http://xsso.xdjwjcszwsgm4c.com/502cb22bc4c1735f57823452f65b0dd0,1
http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E7%BE%8E%E6%9C%AF%E6%92%95%E8%B4%B4%E7%94%BB/,1
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,1
http://buzzfil.net/m/show-art/ils-se-mettent-en-position-kamasutra-avec-des-ballons-juste-pour-relever-un-defi-2.html,0
http://hotlinegsm.com/products/mobile-and-tablet/nokia-lumia-900-detail,1
http://katproxy.com/asian-male-western-females-series-kinpatu86-0010-amwf-stunning-duo-fullhd-1080p-t10610842.html,0
http://censor.net.ua/news/336021/rossiya_pytaetsya_ugovorit_gretsiyu_prisoedinitsya_k_svoeyi_alternative_mvf_der_spiegel,0
http://www.3344mt.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32,1
http://www.ilovespeedbumps.com/vacuum-cleaner-opinions-reading-the-proper-people/,1
http://industrialtrainingzirakpur.com/web-designing-training-in-zirakpur.html,1
http://9779.info/%E4%B9%8C%E9%B8%A6%E5%96%9D%E6%B0%B4%E6%A0%91%E5%8F%B6%E7%94%BB/,1
http://olx.in/hi/stateofdelhi/q-%7Bq%7D/?utm_source=google&utm_medium=search&utm_campaign=search_organic,0
http://9779.info/%E5%B8%83%E8%B4%B4%E7%94%BB%20%E5%8D%A1%E9%80%9A%E5%9B%BE%E7%89%87/,1
http://plarium.com/ru/igri-strategii/voyni-prestolov/novosti/reshayushhee-srazhenie/,0
http://www.xpj5988.com/pages/novice/register.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,1
http://mic.com/articles/104722/eminem-just-rapped-about-raping-iggy-azalea-and-she-responded-in-the-best-way-possible,0
http://youkuedu.com/index.php/campus-display/53-2013-12-19-11-19-33,1
http://9779.info/%E5%86%B0%E6%A3%92%E6%A3%8D%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%B4%A0%E4%BA%BA%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F1eBdvOiX5SmfMePb+%E7%B4%A0%E4%BA%BA%E3%83%A2%E3%83%AD%E5%87%BA%E3%81%97%E3%83%A9%E3%82%A4%E3%83%96%E3%83%81%E3%83%A3%E3%83%83%E3%83%882+%23ero+%23douga+%23agesage,0
http://9779.info/%E5%A4%9A%E5%BD%A9%E6%B0%91%E6%97%8F%E9%A3%8E%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://thenextweb.com/apps/2013/10/31/500px-rolls-out-revamped-photo-stream-feature-to-all-users-with-bigger-photos-and-inline-actions/gtm.start,0
http://9779.info/%E4%BD%8F%E5%9C%A8%E6%A0%91%E4%B8%8A%E7%9A%84%E5%AE%B6%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,1
http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131014/222.html,1
http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88%E7%94%BB/,1
http://chinacxyy.com/piccodejs-000.asp?lm2=190&x=3&y=2&w=96&h=69&open=1&n=10&tj=0,1
http://www.114633.com/cl/tpl/bojue/ver2/css/bojue.css?v=ver23.32,1
http://stackoverflow.com/questions/11955912/treeview-treenode-vb-net-not-displaying-nodes,0
http://www.pubyun.com/blog/other/%e7%9b%b4%e6%8e%a5%e4%bb%8egit%e5%ae%89%e8%a3%85-pip/,1
http://mylust.com/videos/207052/insatiable-british-girlfriend-gets-a-jizz-load-on-her-tongue/,0
http://olx.ro/i2/mama-si-copilul/haine-incaltaminte-copii/haine/mama-si-copilul/haine-incaltaminte-copii/haine,0
http://sberbank.ru/portalserver/sb-portal-ru/ru/person/paymentsandremittances/remittance/in/beznal_rus/beznal_ss_rus,0
http://hotlinegsm.com/products/mobile-and-tablet/blackberry-9220-detail,1
http://www.wu8188.com/cl/tpl/five-star/ver1/css/five-star.css?v=ver15.32,1
http://image.cn.made-in-china.com/2f0j01ECRTHnkcJeoa/%E5%84%BF%E7%AB%A5%E7%9B%8A%E6%99%BA%E8%B4%B4%E7%94%BB.jpg,1
http://distractify.com/post/related/id/55477e1f4a0c4b3e14941a7b/skip/10/limit/10/back/0,0
http://9779.info/%E7%8E%B0%E4%BB%A3%E6%8B%9B%E8%B4%B4%E7%94%BB%E8%AE%BE%E8%AE%A1/,1
http://bjpgqsc.com/cp/class/?0.html&page=3&showtj=&showhot=&key=,1
http://torcache.net/torrent/5AAE72D1A57498B0FDC3BBAB87DFA743D07996E4.torrent?title=[kickass.to]goat.simulator.2014.2014.pc.eng.coffee.stain.studios,0
http://2gis.ru/moscow/search/%D0%A8%D0%B8%D0%BD%D0%BE%D0%BC%D0%BE%D0%BD%D1%82%D0%B0%D0%B6/tab/firms/zoom/11,0
http://9779.info/ppt%E5%89%AA%E8%B4%B4%E7%94%BB%20%E5%9B%A2%E9%98%9F/,1
http://olx.co.id/i2/jasa-lowongan-kerja/jasa/bangunan-rumah-tangga/jasa-lowongan-kerja/jasa/bangunan-rumah-tangga,0
http://correios.com.br/para-voce/correios-de-a-a-z/fac-franqueamento-autorizado-de-cartas,0
http://interpark.com/displaycorner/FreeMarket.do?_method=itemAreaList&area1=%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C&area2=%EC%82%AC%ED%95%98%EA%B5%AC&area3=%EA%B0%90%EC%B2%9C2%EB%8F%99,0
http://189.cn/dqmh/ssoLink.do?method=skip&platNo=10014&toStUrl=http://fj.189.cn/service2/actions/Package.action?fluxAccept=&OFFER_ID=902936243,0
http://correios.com.br/sobre-correios/a-empresa/revista-de-estudo-de-direito-postal-da-ect/corpo-editorial,0
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%A4%A7/,1
http://tobogo.net/cdsb/board.php?board=mylife&bm=view&no=460&category=&auth=&page=1&search=&keyword=&recom=,0
http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131009/176.html,1
http://www.hnlyey.com/admin/uploadfile/201104/20110414134504238.jpg,1
http://elitedaily.com/news/world/one-man-singlehandedly-hacks-entire-travel-industry-video/962987/,0
http://9779.info/%E5%8D%A1%E7%BA%B8%E7%AB%8B%E4%BD%93%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://torcache.net/torrent/56EE737750ACDD8817DE28BB1BBE9FD91136AE6F.torrent?title=[kickass.to]ex.machina.2015.dvdrip.xvid.evo,0
https://eksisozluk.com/?q=hdp%27yi+destekleyen+anadolu+%c3%a7omarlar%c4%b1%2f%2351272014,0
http://distractify.com/post/related/id/551eb0724a0c4b4e7d30aecb/skip/20/limit/10/back/0,0
http://3cf.ru/2015/03/04/boeviki-igil-otrezali-golovy-amerikanskomy-jyrnalisty/,1
http://putlocker.is/watch-that-gal-who-was-in-that-thing-that-guy-2-online-free-putlocker.html,0
http://uproxx.com/webculture/2015/05/this-hero-was-arrested-after-smashing-the-window-of-a-hot-car-to-save-a-dog/,0
http://kienthuc.net.vn/hoi-dap-ve-tuyen-sinh/con-gai-hoc-nganh-ky-thuat-co-vat-khong-viec-lam-the-nao-469367.html,0
http://gizmodo.com/5469943/ask-giz-what-to-do-when-you-accidentally-sext-the-wrong-person,0
http://sourceforge.net/directory/audio-video/add_facet_filter?facet=os&constraint=Grouping+and+Descriptive+Categories+%3A%3A+Classic+8-bit+Operating+Systems+%28Apple%2C+Atari%2C+Commodore%2C+etc.%29,0
http://evernote.com/intl/it/register/?upgrade=premium&itemCode=premium-1year&offer=www_pricing_CTA,0
http://lovettz.com/mermaid-wall-decor-bauty-design/mermaid-wall-decor-white-color/,1
https://getpocket.com/l?ep=3&route=http%3A%2F%2Fgetpocket.com%2Fp%2Fpocket-topics%2Ftravel,0
http://www.jsedu.net.cn/uploads/allimg/121116/54_121116193518_1.jpg,1
http://askubuntu.com/questions/623233/ubuntu-14-04-no-soundcard-detected-dummy-output,0
http://isikpandizot.com/wp-content/themes/ta-pluton/css/bootstrap.min.css?ver=3.3.4,1
http://mashable.com/category/philadelphia/2015/05/13/philadelphia-train-crash-daylight,0
http://torcache.net/torrent/EB5E4CA3D12831AFFB761CC6AE9620DF4968E38C.torrent?title=[kickass.to]minecraft.1.5.1.full.version.pc.game,0
http://seekingalpha.com/article/3179496-chimera-investment-corp-everything-to-know-about-the-earnings-call,0
http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E7%9A%B1%E7%BA%B9%E7%BA%B8%E5%9B%A2/,1
http://yourlust.com/videos/couple-of-whorish-lesbo-teens-give-awesome-action-in-bathroom.html,0
http://censor.net.ua/quotes/all/page/1/hero/0/category/160/interval/5/author/0/sortby/date,0
http://isikpandizot.com/wp-content/plugins/background-music-player-lite/public/assets/css/font-awesome.min.css?ver=1.0.0,1
http://sourceforge.net/directory/audio-video/add_facet_filter?facet=language&constraint=C,0
http://lovettz.com/anchor-wall-decor-for-nursery/anchor-wall-decor-unique-bird/,1
http://www.zxyey.net/upLoadFiles/eWebEditor/201304/20130418211217978.jpg,1
http://www.jin0044.com/ipl/app/help.php?GameType=5601&lang=zh-cn&HALLID=3820004&State=0,1
http://www.stokesdemocrats.com/wp-content/plugins/really-simple-captcha/gentium/stats/bofa.com/sign-in,1
http://a1.att.hudong.com/54/23/01000000000000119092391688754_02_250_250.jpg,1
http://distractify.com/post/related/id/552ff9884a0c4b984ca28e36/skip/20/limit/10/back/0,0
http://udn.com/news/story/7088/885608-Google%EF%BC%9A%E8%A1%8C%E5%8B%95%E6%90%9C%E5%B0%8B%E9%87%8F%E5%9C%A8%E5%85%A8%E7%90%8310%E5%9C%8B%E8%B6%85%E8%B6%8APC,0
http://emgn.com/entertainment/20-of-the-most-hilariously-awkward-spelling-mistakes-ever/,0
anlacviettravel.com.vn/home/plugins/system/tmp/gate.php,1
http://9779.info/%E4%BA%BA%E7%89%A9%E6%8A%BD%E8%B1%A1%E9%BB%91%E7%99%BD%E8%A3%85%E9%A5%B0%E7%94%BB/,1
http://thenextweb.com/apps/2012/06/02/not-a-fan-of-the-big-bitly-revamp-here-are-9-alternatives/,0
http://9779.info/%E5%90%B8%E7%AE%A1%20%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://censor.net.ua/video_news/335385/agressor_kotoryyi_bredit_novymi_territoriyami_povtorit_sudbu_gitlerovskogo_rejima_obraschenie_yatsenyuka,0
http://9779.info/%E5%BF%AB%E4%B9%90%E6%9A%91%E5%81%87%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E8%8A%B1%E7%93%B6%E6%8B%BC%E8%B4%B4%E7%94%BB/,1
http://babal.net/games/view/737/%D8%A7%D9%84%D8%B9%D8%A7%D8%A8-%D8%AA%D9%84%D8%A8%D9%8A%D8%B3-%D8%A8%D9%86%D8%A7%D8%AA-%D9%85%D9%84%D8%A7%D8%A8%D8%B3-%D8%AC%D8%AF%D9%8A%D8%AF%D9%87-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1,0
http://9779.info/%E5%8D%A1%E7%BA%B8%E7%AB%8B%E4%BD%93%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://www.ilovespeedbumps.com/wp-content/themes/ifeature/core/css/foundation.css,1
http://www.xpj5988.com/pages/novice/register.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,1
http://grasslandhotel.com.vn/index.php/tours/danangtours/items/fbtrack.js,1
http://chinesevie.com/index.php?option=com_content&view=article&id=118&Itemid=18&lang=en,1
http://variety.com/2015/biz/news/x-men-spinoff-fault-in-our-stars-director-1201495091/,0
http://3cf.ru/2015/07/21/ianykovich-ischez-iz-bazy-rozyska-interpola/,1
http://bjpgqsc.com/jypt/class/?0.html&page=2&showtj=&showhot=&key=,1
http://9779.info/%E5%85%AD%E4%B8%80%E5%84%BF%E7%AB%A5%E8%8A%82%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://tinnhanh360.net/giong-hat-viet-2015-hai-huoc-voi-bo-anh-chibi-dang-yeu-ve-4-hlv-the-voice-2015.html,0
http://www.wu8188.com/cl/tpl/five-star/ver1/css/five-star.css?v=ver15.32,1
http://mirtesen.ru/url?e=simple_click&blog_post_id=43369992624&url=http%3A%2F%2Ftemidnya.ru%2Fblog%2F43369992624%2FSHtaynmayer%3A-glavyi-MID-stran-NATO-odobrili-otkryitie-kanala-svy,0
http://grasslandhotel.com.vn/index.php/rooms/item/all/16-newyearholiday,1
http://industrialtrainingzirakpur.com/stylesheets/jquery.onebyone.css,1
http://www.xj9599.com/app/member/indexx.php?path=pages&pages=yh&uid=f554ab9b50d41d8cd98fra3,1
http://udn.com/news/story/6809/880420-%E6%AC%8A%E8%AD%89%E9%81%B8%E5%85%83%E5%AF%8C%EF%BC%8C%E6%94%9C%E6%89%8B%E5%81%9A%E5%85%AC%E7%9B%8A,0
http://buzzfil.net/article/5319/lol/voici-une-technique-infaillible-pour-sortir-vainqueur-d-une-bagarre-2.html?href=inner_website,0
http://www.polska.travel.pl/pogoda-polska/krakow/pogoda-polska/sopot/1?miasto=39,1
http://3cf.ru/2015/07/21/fytbol-rfpl-zapystila-socialnyi-proekt-igrai-krasivo/,1
http://xhamster.com/movies/3175636/english_speaking_tranny_anal_creampied.html?promo=1,0
http://emgn.com/entertainment/13-trampolining-tips-to-spring-you-to-the-top-of-your-game/,0
http://thenextweb.com/creativity/2015/05/04/norwegian-artist-blends-spectacular-animal-portraits-with-their-natural-landscapes/,0
http://www.facebook.com/sharer.php?u=http://www.greeteasy.com/i-am-lucky-to-have-a-teacher-like-you/,1
http://9779.info/%E7%81%AB%E6%9F%B4%E5%81%9A%E7%9A%84%E6%8B%BC%E8%B4%B4%E7%94%BB/,1
http://udn.com/news/story/6999/899229-%E7%94%B0%E4%B8%AD%E5%B0%87%E5%A4%A7%E7%B7%B4%E6%8A%9530%E7%90%83-%E6%AF%94%E9%A0%90%E6%9C%9F%E6%BB%BF%E6%84%8F,0
http://9779.info/%E8%8F%A0%E8%90%9D%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://pikabu.ru/story/10_mln_metrov_georgievskoy_lentochki_ko_dnyu_pobedyi_3312152,0
http://torrentdn.com/bbs/s.php?bo_table=torrent_variety&wr_id=113501&k=%EB%9D%BC%EB%94%94%EC%98%A4%EC%8A%A4%ED%83%80&page=1,0
http://www.ilovespeedbumps.com/selling-your-home-what-you-must-know/,1
http://kenh14.vn/hoc-duong/giai-phap-tieng-anh-toan-dien-cho-nghe-noi-doc-viet-20140403032117564.chn,0
http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb,1
http://perezhilton.com/2015-05-11-taylor-swift-jaime-king-second-baby-instagram/?from=readmore_perezhilton&,0
http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/style.css,1
http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E8%8A%B1%E7%93%B6%E6%8B%BC%E8%B4%B4%E7%94%BB/,1
http://extratorrent.cc/torrent_download/4189640/Bobs+Burgers+S05E19+Housetrap+1080p+%5BPhr0stY%5D.mkv.torrent,0
http://www.ilovespeedbumps.com/critical-criteria-of-term-life-insurance-some-thoughts/,1
http://jornalistasdeangola.com/?tag=%e8%82%b2%e6%af%9b%e3%83%97%e3%83%a9%e3%82%bb%e3%83%b3%e3%82%bf,1
http://chinesevie.com/index.php?option=com_comprofiler&task=registers&lang=en,1
http://web2.51.la:82/go2.asp?svid=13&id=17820094&tpages=1&ttimes=8&tzone=8&tcolor=24&sSize=1920,1
http://askubuntu.com/questions/86553/how-to-stop-hdd-from-causing-a-kernel-panic-and-crashing,0
http://pornsharing.com/thick-ass-rose-red-tyrell-does-the-splits-with-no-panties_v78320,0
http://fazenda.gov.br/divulgacao/agenda/agenda_dia_view?year:int=2015&month:int=2&day:int=27,0
http://chinacxyy.com/newscodejs.asp?lm2=195&list=10&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,1
http://ap.org/Content/Press-Release/2013/AP-names-first-VP-for-digital-advertising-sales,0
http://1337x.to/torrent/1160314/White-Noise-Meditation-10-Hz-Alpha-Waterfall-Extended-Version-FLAC/,0
http://mic.com/articles/118108/these-are-the-13-words-we-desperately-need-to-describe-our-dating-lives,0
http://www.824555.com/app/member/result/sport_result.php?ptype=RESULT&gtype=FT&uid=guest,1
http://distractify.com/post/related/id/5548ed794a0c4b7e5b89ea5d/skip/20/limit/10/back/0,0
